filename,label,has_horizon,has_stars,sharp,bright_enough,not_noisy,flickering
J1603p3002_001_010_1079_1741_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1083_578_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1089_1222_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_108_1270_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_108_1385_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1091_1701_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1092_1256_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1092_1431_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1098_1069_6.jpg,rejected,False,True,True,True,False,True
J1603p3002_001_010_1103_347_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1104_282_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1132_1209_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1141_311_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1145_1696_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1147_1242_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1150_575_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_115_1473_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1170_1915_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1170_878_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1184_389_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1184_397_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1192_1904_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1195_1923_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1209_1092_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1209_1111_6.jpg,rejected,False,True,True,True,False,True
J1603p3002_001_010_120_1239_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1211_1339_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1212_1621_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1214_615_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1232_447_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1242_1779_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1250_1252_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1252_1354_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1267_1556_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1267_776_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1281_247_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1282_1418_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1288_1370_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1291_1795_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1296_992_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_129_396_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1309_551_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1312_1960_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1312_42_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1315_94_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1328_1656_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1334_1160_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1351_795_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1354_894_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1362_1038_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1365_376_6.jpg,rejected,False,True,True,True,False,True
J1603p3002_001_010_1367_484_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1372_852_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1377_1109_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1379_1511_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1392_477_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1400_661_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1408_930_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1409_720_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1410_1174_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1412_1141_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1412_1655_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1415_981_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1419_1635_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1426_1189_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1432_682_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1436_1875_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1440_1325_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1445_1010_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1445_329_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1481_1382_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1487_725_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1491_296_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1498_1760_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1509_1952_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1516_836_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1517_106_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1518_1212_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1519_395_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1534_987_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1538_893_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1548_1424_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1554_875_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_155_1369_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_155_1610_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1572_519_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1573_502_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1574_1654_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1586_262_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1588_1232_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1588_570_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1589_809_6.jpg,rejected,False,True,True,True,False,True
J1603p3002_001_010_1592_194_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1595_1813_6.jpg,rejected,False,True,True,True,False,True
J1603p3002_001_010_1606_1796_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1609_1409_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1618_466_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1621_102_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1627_1166_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1637_185_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1638_1844_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1653_1492_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1668_1771_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1669_133_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1672_859_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1681_423_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1687_385_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1709_986_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1717_885_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1718_1601_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1726_1211_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1727_458_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1739_1163_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1747_199_6.jpg,rejected,False,True,True,True,False,True
J1603p3002_001_010_1747_733_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1757_1949_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_175_325_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1773_471_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1787_782_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_178_871_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1798_1975_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1802_776_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1822_605_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1832_1250_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1836_593_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1846_1927_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1853_1489_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1855_926_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1858_1116_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_185_607_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1871_1640_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1876_1061_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1880_858_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1885_1435_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1885_1964_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1889_1724_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_188_1961_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1892_913_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1912_1471_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1917_1176_6.jpg,rejected,False,True,True,True,False,True
J1603p3002_001_010_1918_770_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1929_243_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1931_1378_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1948_71_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1949_1774_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1952_638_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1953_1539_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1961_564_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1962_592_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1978_857_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1981_814_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1987_1153_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1988_1000_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1995_1522_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_1996_1182_6.jpg,rejected,False,True,True,True,False,True
J1603p3002_001_010_1998_427_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_199_1323_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_2004_259_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_2006_1969_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_2007_1567_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_2007_841_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_200_1895_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_2015_1316_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_202_127_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_202_1872_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_228_619_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_233_559_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_242_1089_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_248_531_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_249_1659_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_250_1960_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_259_694_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_260_1913_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_266_96_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_267_1090_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_279_1423_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_279_74_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_298_1386_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_305_1878_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_319_1473_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_320_821_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_325_660_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_326_1223_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_340_1453_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_340_882_6.jpg,rejected,False,True,True,True,False,True
J1603p3002_001_010_348_1849_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_34_1696_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_361_428_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_362_320_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_369_1864_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_371_859_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_373_1678_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_377_921_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_386_389_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_388_1322_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_396_602_6.jpg,rejected,False,True,True,True,False,True
J1603p3002_001_010_398_328_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_399_358_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_404_862_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_407_985_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_409_1461_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_419_1685_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_426_903_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_427_60_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_432_1473_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_432_299_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_440_1245_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_441_187_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_450_501_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_456_1357_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_461_1075_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_465_1949_6.jpg,rejected,False,True,True,True,False,True
J1603p3002_001_010_469_1026_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_473_1565_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_498_229_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_498_787_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_509_799_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_50_1352_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_50_1945_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_510_1276_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_513_1851_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_515_1484_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_516_745_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_525_1080_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_525_1187_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_535_1331_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_53_577_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_540_202_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_541_1828_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_547_246_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_551_1538_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_559_586_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_55_1091_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_564_1096_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_564_1604_6.jpg,rejected,False,True,True,True,False,True
J1603p3002_001_010_57_401_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_57_830_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_593_2015_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_604_1120_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_609_173_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_610_92_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_616_1036_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_629_1625_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_639_685_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_642_807_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_644_1279_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_652_273_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_658_1336_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_667_387_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_674_70_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_681_184_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_681_979_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_682_1985_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_688_1249_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_68_1819_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_691_1720_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_694_1949_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_696_148_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_701_1530_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_704_1222_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_707_404_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_717_1866_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_718_152_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_71_1858_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_725_1528_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_737_730_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_740_409_6.jpg,rejected,False,True,True,True,False,True
J1603p3002_001_010_753_935_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_773_717_6.jpg,rejected,False,True,True,True,False,True
J1603p3002_001_010_806_924_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_807_636_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_809_1214_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_824_239_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_825_196_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_825_326_6.jpg,rejected,False,True,True,True,False,True
J1603p3002_001_010_826_301_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_82_962_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_841_1725_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_847_1944_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_861_1669_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_864_592_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_86_859_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_870_500_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_874_559_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_879_159_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_882_1653_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_883_65_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_889_774_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_891_444_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_891_549_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_895_1116_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_897_1812_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_903_1185_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_913_1116_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_913_811_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_922_535_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_922_714_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_937_1753_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_945_1856_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_946_179_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_950_566_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_951_1572_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_954_407_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_958_1110_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_966_183_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_969_268_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_970_1127_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_973_1715_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_978_1757_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_985_864_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_98_1611_6.jpg,rejected,False,False,True,True,False,True
J1603p3002_001_010_995_137_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1000_61_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1001_762_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1010_865_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1012_224_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1048_1661_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_104_933_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1051_1188_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1058_1301_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1059_1488_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1090_1140_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1092_1528_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1095_1897_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1100_412_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1149_305_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1150_696_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1170_820_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1174_1502_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_117_1194_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1225_1507_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1235_1325_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1235_1434_6.jpg,rejected,False,True,True,True,False,True
J161245p511816_001_010_1236_610_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1250_1380_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1250_1828_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1251_1875_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1255_1942_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1263_718_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1266_805_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1274_1190_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1281_118_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1293_1341_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1298_650_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1301_2007_6.jpg,rejected,False,True,True,True,False,True
J161245p511816_001_010_1303_1298_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1304_1085_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1304_579_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1309_766_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1311_381_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1320_587_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1327_576_6.jpg,rejected,False,True,True,True,False,True
J161245p511816_001_010_1331_1438_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_133_1931_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1351_1061_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1352_244_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1368_1954_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1378_1122_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1379_1150_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1384_1879_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1392_273_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1393_1490_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1405_1203_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1425_1750_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1445_414_6.jpg,rejected,False,False,True,True,False,True
J161245p511816_001_010_1494_1126_6.jpg,rejected,False,False,True,True,False,True
